house_no,street,city,state,zip_raw,zip_clean
1580,EASTERN PARKWAY,BROOKLYN,NY,112330000,11233
145,SEA BREEZE AVENUE,BROOKLYN,NY,112240000,11224
2950,WEST 24TH STREET,BROOKLYN,NY,112240000,11224
1192,OCEAN AVENUE,BROOKLYN,NY,112300000,11230
50,VANDALIA AVENUE,BROOKLYN,NY,112390000,11239
590,GATES AVENUE,BROOKLYN,NY,112210000,11221
1,ST. PAULS COURT,BROOKLYN,NY,112260000,11226
770,FULTON STREET,BROOKLYN,NY,112380000,11238
770,FULTON STREET,BROOKLYN,NY,112380000,11238
770,FULTON STREET,BROOKLYN,NY,112380000,11238
455,CARLTON AVENUE,BROOKLYN,NY,112380000,11238
455,CARLTON AVENUE,BROOKLYN,NY,112380000,11238
455,CARLTON AVENUE,BROOKLYN,NY,112380000,11238
430,EAST 8TH STREET,BROOKLYN,NY,112180000,11218
430,EAST 8TH STREET,BROOKLYN,NY,112180000,11218
430,EAST 8TH STREET,BROOKLYN,NY,112180000,11218
430,EAST 8TH STREET,BROOKLYN,NY,112180000,11218
3319-,3323 KINGS HIGHWAY,BROOKLYN,NY,112340000,11234
1119,FOSTER AVENUE,BROOKLYN,NY,112300000,11230
1119,FOSTER AVENUE,BROOKLYN,NY,112300000,11230
1119,FOSTER AVENUE,BROOKLYN,NY,112300000,11230
1911,DORCHESTER ROAD,BROOKLYN,NY,112260000,11226
2250,EAST 4TH STREET,BROOKLYN,NY,112230000,11223
174,WOODRUFF AVENUE,BROOKLYN,NY,112260000,11226
2832,WEST 23RD STREET,BROOKLYN,NY,112240000,11224
707,E. 96TH STREET,BROOKLYN,NY,112360000,11236
1119,FOSTER AVENUE,BROOKLYN,NY,112300000,11230
790,ELDERTS LANE,BROOKLYN,NY,112080000,11208
1119,FOSTER AVENUE,BROOKLYN,NY,112300000,11230
499,EAST 8TH STREET,BROOKLYN,NY,112180000,11218
499,EAST 8TH STREET,BROOKLYN,NY,112180000,11218
1729,CATON AVENUE,BROOKLYN,NY,112260000,11226
1729,CATON AVENUE,BROOKLYN,NY,112260000,11226
201,LINDEN BLVD.,BROOKLYN,NY,112260000,11226
201,LINDEN BLVD.,BROOKLYN,NY,112260000,11226
510,ATLANTIC AVENUE,BROOKLYN,NY,112170000,11217
1169,OCEAN AVENUE,BROOKLYN,NY,112300000,11230
2960,WEST 24TH STREET,BROOKLYN,NY,112240000,11224
2926,W 25TH STREET,BROOKLYN,NY,112240000,11224
246,E. 46TH STREET,BROOKLYN,NY,112030000,11203
391,GEORGIA AVENUE,BROOKLYN,NY,112070000,11207
185,WORTHMAN AVENUE,BROOKLYN,NY,112070000,11207
996,HEGEMAN AVENUE,BROOKLYN,NY,112080000,11208
54,BRISTOL STREET,BROOKLYN,NY,112120000,11212
1178-,84 OCEAN AVENUE,BROOKLYN,NY,112300000,11230
1166,ELTON STREET,BROOKLYN,NY,112390000,11239
3400,SNYDER AVENUE,BROOKLYN,NY,112030000,11203
853,46TH STREET,BROOKLYN,NY,112200000,11220
184,BUTLER STREET,BROOKLYN,NY,112170000,11217
295,THROOP AVENUE,BROOKLYN,NY,112060000,11206
477,LEXINGTON AVENUE,BROOKLYN,NY,112210000,11221
3126,FULTON STREET,BROOKLYN,NY,112080000,11208
477,LEXINGTON AVENUE,BROOKLYN,NY,112210000,11221
477,LEXINGTON AVENUE,BROOKLYN,NY,112210000,11221
452,LEXINGTON AVENUE,BROOKLYN,NY,112210000,11221
452,LEXINGTON AVENUE,BROOKLYN,NY,112210000,11221
264,LINDEN BOULEVARD,BROOKLYN,NY,112260000,11226
65,EAST 19TH STREET,BROOKLYN,NY,112260000,11226
5722,AVENUE N,BROOKLYN,NY,112340000,11234
325,EAST 21ST STREET,BROOKLYN,NY,112260000,11226
735,LINCOLN AVENUE,BROOKLYN,NY,112080000,11208
735,LINCOLN AVENUE,BROOKLYN,NY,112080000,11208
735,LINCOLN AVENUE,BROOKLYN,NY,112080000,11208
40,PAERDEGAT 5TH STREET,BROOKLYN,NY,112360000,11236
2015,FOSTER AVENUE,BROOKLYN,NY,112100000,11210
425,ROCKAWAY PARKWAY,BROOKLYN,NY,112120000,11212
15,DUNHAM PLACE,BROOKLYN,NY,112110000,11211
427,BALTIC STREET,BROOKLYN,NY,112170000,11217
3002,SURF AVENUE,BROOKLYN,NY,112240000,11224
2115,ROCKAWAY PARKWAY,BROOKLYN,NY,112360000,11236
1514,STERLING PLACE,BROOKLYN,NY,112130000,11213
159,ELLERY STREET,BROOKLYN,NY,112060000,11206
289,THROOP AVENUE,BROOKLYN,NY,112060000,11206
10,ARGYLE ROAD,BROOKLYN,NY,112180000,11218
675,LINCOLN AVENUE,BROOKLYN,NY,112080000,11208
789,VERMONT STREET,BROOKLYN,NY,112070000,11207
1797,PARK PLACE,BROOKLYN,NY,112330000,11233
649,EMPIRE BLVD,BROOKLYN,NY,112130000,11213
75,HAWTHORNE STREET,BROOKLYN,NY,112250000,11225
600,ALBANY AVENUE,BROOKLYN,NY,112030000,11203
234,NORTH 11TH STREET,BROOKLYN,NY,112110000,11211
234,NORTH 11TH STREET,BROOKLYN,NY,112110000,11211
234,NORTH 11TH STREET,BROOKLYN,NY,112110000,11211
234,NORTH 11TH STREET,BROOKLYN,NY,112110000,11211
1289,UNION STREET,BROOKLYN,NY,112250000,11225
2950,W 35TH STREET,BROOKLYN,NY,112240000,11224
12,KINGSTON AVENUE,BROOKLYN,NY,112130000,11213
443,DEKALB AVENUE,BROOKLYN,NY,112050000,11205
455,FOUNTAIN AVENUE,BROOKLYN,NY,112080000,11208
1500,OCEAN PARKWAY,BROOKLYN,NY,112230000,11223
1169,OCEAN AVENUE,BROOKLYN,NY,112300000,11230
1,ST. PAULS COURT,BROOKLYN,NY,112260000,11226
94,ROSS STREET,BROOKLYN,NY,112490000,11249
279,SOUTH 1ST STREET,BROOKLYN,NY,112110000,11211
389,S. 2ND STREET,BROOKLYN,NY,112110000,11211
350,KEAP STREET,BROOKLYN,NY,112110000,11211
80,ROSS STREET,BROOKLYN,NY,112490000,11249
84,ROSS STREET,BROOKLYN,NY,112490000,11249
90,ROSS STREET,BROOKLYN,NY,112490000,11249
90,ROSS STREET,BROOKLYN,NY,112490000,11249
94,ROSS STREET,BROOKLYN,NY,112490000,11249
222,EAST 17TH STREET,BROOKLYN,NY,112260000,11226
200,EAST 17TH STREET,BROOKLYN,NY,112260000,11226
362-,364 LINCOLN PLACE,BROOKLYN,NY,112380000,11238
59,LOGAN STREET,BROOKLYN,NY,112080000,11208
1296,PACIFIC STREET,BROOKLYN,NY,112160000,11216
348,MAPLE STREET,BROOKLYN,NY,112250000,11225
6714,8TH AVENUE,BROOKLYN,NY,112200000,11220
525,E 21ST ST,BROOKLYN,NY,112260000,11226
600,GATES AVENUE,BROOKLYN,NY,112210000,11221
50,EAST 19TH STREET,BROOKLYN,NY,112260000,11226
574,WARREN STREET,BROOKLYN,NY,112170000,11217
465,OCEAN AVENUE,BROOKLYN,NY,112260000,11226
675,LINCOLN AVENUE,BROOKLYN,NY,112080000,11208
2400,NOSTRAND AVENUE,BROOKLYN,NY,112100000,11210
811,FLUSHING AVENUE,BROOKLYN,NY,112060000,11206
1630,EAST 102 STREET,BROOKLYN,NY,112360000,11236
35,TENNIS COURT,BROOKLYN,NY,112260000,11226
14,DUNHAM PLACE,BROOKLYN,NY,112490000,11249
3502,KINGS HIGHWAY,BROOKLYN,NY,112340000,11234
101,JEROME STREET,BROOKLYN,NY,112070000,11207
213,TAAFFE PLACE,BROOKLYN,NY,112050000,11205
1515,PENNSYLVANIA AVENUE,BROOKLYN,NY,112390000,11239
881,WASHINGTON AVENUE,BROOKLYN,NY,112250000,11225
213,TAAFFE PLACE,BROOKLYN,NY,112050000,11205
881,WASHINGTON AVENUE,BROOKLYN,NY,112250000,11225
760,ELDERTS LANE,BROOKLYN,NY,112080000,11208
227-,241 TAAFFE PLACE,BROOKLYN,NY,112050000,11205
227-,241 TAAFFE PLACE,BROOKLYN,NY,112050000,11205
735,LINCOLN AVENUE,BROOKLYN,NY,112080000,11208
790,ELDERTS LANCE,BROOKLYN,NY,112080000,11208
227-,241 TAAFFE PLACE,BROOKLYN,NY,112050000,11205
932,CARROLL STREET,BROOKLYN,NY,112250000,11225
227-,241 TAAFFE PLACE,BROOKLYN,NY,112050000,11205
685,EAST 43RD STREET,BROOKLYN,NY,112030000,11203
220,HIGHLAND BOULEVARD,BROOKLYN,NY,112070000,11207
790,ELDERTS LANCE,BROOKLYN,NY,112080000,11208
220,HIGHLAND BOULEVARD,BROOKLYN,NY,112070000,11207
7225,AVENUE N,BROOKLYN,NY,112340000,11234
200,HIGHLAND BOULEVARD,BROOKLYN,NY,112070000,11207
7225,AVENUE N,BROOKLYN,NY,112340000,11234
220,HIGHLAND BOULEVARD,BROOKLYN,NY,112070000,11207
903,EAST 76TH STREET,BROOKLYN,NY,112360000,11236
220,HIGHLAND BOULEVARD,BROOKLYN,NY,112070000,11207
272,WYCKOFF STREET,BROOKLYN,NY,112170000,11217
790,MADISON STREET,BROOKLYN,NY,112210000,11221
80,DEKALB AVENUE,BROOKLYN,NY,112010000,11201
405,WILLIAMS AVENUE,BROOKLYN,NY,112070000,11207
2101,WESTBURY COURT,BROOKLYN,NY,112250000,11225
510,ATLANTIC AVENUE,BROOKLYN,NY,112170000,11217
138,HOPKINSON AVENUE,BROOKLYN,NY,112330000,11233
234,UTICA AVENUE,BROOKLYN,NY,112130000,11213
31,CEDAR STREET,BROOKLYN,NY,112210000,11221
4923,8TH AVENUE,BROOKLYN,NY,112200000,11220
116,LENOX ROAD,BROOKLYN,NY,112260000,11226
709,DEKALB AVENUE,BROOKLYN,NY,112160000,11216
326,21ST STREET,BROOKLYN,NY,112150000,11215
116,LENOX ROAD,BROOKLYN,NY,112260000,11226
765,LINCOLN AVENUE,BROOKLYN,NY,112080000,11208
116,LENOX ROAD,BROOKLYN,NY,112260000,11226
116,LENOX ROAD,BROOKLYN,NY,112260000,11226
544,HEMLOCK STREET,BROOKLYN,NY,112080000,11208
116,LENOX ROAD,BROOKLYN,NY,112260000,11226
116,LENOX ROAD,BROOKLYN,NY,112260000,11226
116,LENOX ROAD,BROOKLYN,NY,112260000,11226
3101,AVENUE I,BROOKLYN,NY,112100000,11210
3101,AVENUE I,BROOKLYN,NY,112100000,11210
735,LINCOLN AVENUE,BROOKLYN,NY,112080000,11208
9407,KINGS HIGHWAY,BROOKLYN,NY,112120000,11212
116,LENOX ROAD,BROOKLYN,NY,112260000,11226
116,LENOX ROAD,BROOKLYN,NY,112260000,11226
116,LENOX ROAD,BROOKLYN,NY,112260000,11226
116,LENOX ROAD,BROOKLYN,NY,112260000,11226
699,OCEAN AVENUE,BROOKLYN,NY,112260000,11226
116,LENOX ROAD,BROOKLYN,NY,112260000,11226
75,LENOX ROAD,BROOKLYN,NY,112260000,11226
75,LENOX ROAD,BROOKLYN,NY,112260000,11226
75,LENOX ROAD,BROOKLYN,NY,112260000,11226
75,LENOX ROAD,BROOKLYN,NY,112260000,11226
75,LENOX ROAD,BROOKLYN,NY,112260000,11226
75,LENOX ROAD,BROOKLYN,NY,112260000,11226
119,MCKIBBEN STREET,BROOKLYN,NY,112060000,11206
75,LENOX ROAD,BROOKLYN,NY,112260000,11226
75,LENOX ROAD,BROOKLYN,NY,112260000,11226
75,LENOX ROAD,BROOKLYN,NY,112260000,11226
75,LENOX ROAD,BROOKLYN,NY,112260000,11226
75,LENOX ROAD,BROOKLYN,NY,112260000,11226
1552,PRESIDENT STREET,BROOKLYN,NY,112130000,11213
75,LENOX ROAD,BROOKLYN,NY,112260000,11226
75,LENOX ROAD,BROOKLYN,NY,112260000,11226
710,DUMONT AVENUE,BROOKLYN,NY,112070000,11207
480,EAST 21 STREET,BROOKLYN,NY,112260000,11226
3478,FULTON STREET,BROOKLYN,NY,112080000,11208
103,HART STREET,BROOKLYN,NY,112060000,11206
100,EAST 21ST STREET,BROOKLYN,NY,112260000,11226
2408,CLAREDON ROAD,BROOKLYN,NY,112260000,11226
162,COOPER STREET,BROOKLYN,NY,112070000,11207
305,JEROME STREET,BROOKLYN,NY,112070000,11207
2242,CLARENDON ROAD,BROOKLYN,NY,112260000,11226
900,AVENUE H,BROOKLYN,NY,112300000,11230
740,EMPIRE BOULEVARD,BROOKLYN,NY,112130000,11213
7,EAST 17TH STREET,BROOKLYN,NY,112260000,11226
350,EMPIRE BLVD,BROOKLYN,NY,112250000,11225
214,ROCKAWAY PARKWAY,BROOKLYN,NY,112120000,11212
1155,DEAN STREET,BROOKLYN,NY,112160000,11216
580,FLATBUSH AVENUE,BROOKLYN,NY,112250000,11225
395,FOUNTAIN AVENUE,BROOKLYN,NY,112080000,11208
186,HOPKINSON AVENUE,BROOKLYN,NY,112330000,11233
342,EAST 22 STREET,BROOKLYN,NY,112260000,11226
214,ROCKAWAY PKWY.,BROOKLYN,NY,112120000,11212
181,ROCKAWAY PARKWAY,BROOKLYN,NY,112120000,11212
1149,BLAKE AVENUE,BROOKLYN,NY,112080000,11208
2016,ALBERMARLE ROAD,BROOKLYN,NY,112260000,11226
480,EAST 21 STREET,BROOKLYN,NY,112260000,11226
1722,CATON AVENUE,BROOKLYN,NY,112260000,11226
755,GATES AVENUE,BROOKLYN,NY,112210000,11221
69,SCHOLES STREET,BROOKLYN,NY,112060000,11206
2044,BERGEN ST.,BROOKLYN,NY,112330000,11233
941,FULTON STREET,BROOKLYN,NY,112380000,11238
1763,EAST 24 STREET,BROOKLYN,NY,112290000,11229
394,CHESTER STREET,BROOKLYN,NY,112120000,11212
690,ROGERS AVE.,BROOKLYN,NY,112260000,11226
701,GATES AVENUE,BROOKLYN,NY,112210000,11221
600,ALBANY AVENUE,BROOKLYN,NY,112030000,11203
600,EAST 21ST STREET,BROOKLYN,NY,112260000,11226
1086,HERKIMER STREET,BROOKLYN,NY,112160000,11216
9,VERONICA PLACE,BROOKLYN,NY,112260000,11226
2424,KINGS HIGHWAY,BROOKLYN,NY,112300000,11230
2015,FOSTER AVENUE,BROOKLYN,NY,112100000,11210
35,TENNIS COURT,BROOKLYN,NY,112260000,11226
1,ST. PAULS COURT,BROOKLYN,NY,112260000,11226
12,CROWN STREET,BROOKLYN,NY,112250000,11225
961,WASHINGTON AVENUE,BROOKLYN,NY,112250000,11225
1090,EASTERN PARKWAY,BROOKLYN,NY,112130000,11213
129,FRANKLIN AVENUE,BROOKLYN,NY,112050000,11205
240,LOTT AVENUE,BROOKLYN,NY,112120000,11212
3405,NEPTUNE AVENUE,BROOKLYN,NY,112240000,11224
239,MONTORSE AVENUE,BROOKLYN,NY,112060000,11206
241,MONTORSE AVENUE,BROOKLYN,NY,112060000,11206
856,NOSTRAND AVENUE,BROOKLYN,NY,112250000,11225
200,EAST 18TH STREET,BROOKLYN,NY,112260000,11226
350,EAST 19TH STREET,BROOKLYN,NY,112260000,11226
350,EAST 19TH STREET,BROOKLYN,NY,112260000,11226
350,EAST 19TH STREET,BROOKLYN,NY,112260000,11226
1566,EASTERN PARKWAY,BROOKLYN,NY,112330000,11233
555,DEKALB AVENUE,BROOKLYN,NY,112050000,11205
2369,W. 11TH STREET,BROOKLYN,NY,112230000,11223
358,BAINBRIDGE STREET,BROOKLYN,NY,112330000,11233
1757,STERLING PLACE,BROOKLYN,NY,112330000,11233
1165,STANLEY AVENUE,BROOKLYN,NY,112080000,11208
350,EAST 19TH STREET,BROOKLYN,NY,112260000,11226
407,ETNA STREET,BROOKLYN,NY,112080000,11208
350,EAST 19TH STREET,BROOKLYN,NY,112260000,11226
760,ELDERTS LANE,BROOKLYN,NY,112080000,11208
355,LEFFERTS AVENUE,BROOKLYN,NY,112250000,11225
2075,ROCKAWAY PARKWAY,BROOKLYN,NY,112360000,11236
2238,STRAUSS T,BROOKLYN,NY,112120000,11212
129,FRANKLIN AVENUE,BROOKLYN,NY,112050000,11205
510,ATLANTIC AVENUE,BROOKLYN,NY,112170000,11217
510,ATLANTIC AVENUE,BROOKLYN,NY,112170000,11217
275,EAST 94TH STREET,BROOKLYN,NY,112120000,11212
655,MYRTLE AVENUE,BROOKLYN,NY,112050000,11205
1152,ELTON STREET,BROOKLYN,NY,112390000,11239
1280,OCEAN AVENUE,BROOKLYN,NY,112300000,11230
250,BROADWAY,NEW YORK,NY,100070000,10007
1260,SUTTER AVENUE,BROOKLYN,NY,112080000,11208
3633,CANAL AVE,BROOKLYN,NY,112240000,11224
596,VERMONT STREET,BROOKLYN,NY,112070000,11207
1645,PACIFIC STREET,BROOKLYN,NY,112130000,11213
220,MONTGOMERY STREET,BROOKLYN,NY,112250000,11225
1023,BROADWAY,BROOKLYN,NY,112210000,11221
628,EAST 17TH ST.,BROOKLYN,NY,112260000,11226
583,LEXINGTON AVENUE,BROOKLYN,NY,112210000,11221
1220,EAST 48 STREET,BROOKLYN,NY,112340000,11234
755,GATES AVENUE,BROOKLYN,NY,112210000,11221
101,VAN BUREN STREET,BROOKLYN,NY,112210000,11221
2331,WEST 11THST,BROOKLYN,NY,112230000,11223
585,BLAKE AVENUE,BROOKLYN,NY,112070000,11207
120,KENILWORTH PLACE,BROOKLYN,NY,112100000,11210
2926,W 25TH STREET,BROOKLYN,NY,112240000,11224
350,SHEFFIELD AVENUE,BROOKLYN,NY,112070000,11207
222,LENOX ROAD,BROOKLYN,NY,112260000,11226
2775,EST 12TH STREET,BROOKLYN,NY,112350000,11235
2044,BERGEN ST.,BROOKLYN,NY,112330000,11233
1238,ST. MARKS AVENUE,BROOKLYN,NY,112130000,11213
2780,86TH STREET,BROOKLYN,NY,112230000,11223
2295,WEST 11TH STREET,BROOKLYN,NY,112230000,11223
2249,STILLWELL AVENUE,BROOKLYN,NY,112230000,11223
2304,WEST 8TH STREET,BROOKLYN,NY,112230000,11223
127,AVENUE X,BROOKLYN,NY,112230000,11223
178,BOND STREET,BROOKLYN,NY,112170000,11217
558,PARKSIDE AVENUE,BROOKLYN,NY,112260000,11226
535,SHEFFIELD AVENUE,BROOKLYN,NY,112070000,11207
195,HOYT STREET,BROOKLYN,NY,112170000,11217
413,BALTIC STREET,BROOKLYN,NY,112170000,11217
417,BALTIC STREET,BROOKLYN,NY,112170000,11217
535,SHEFFIELD AVEUE,BROOKLYN,NY,112070000,11207
570,STANLEY AVENUE,BROOKLYN,NY,112070000,11207
580,STANLEY AVENUE,BROOKLYN,NY,112070000,11207
662,BROOKLYN AVE,BROOKLYN,NY,112030000,11203
1553,OCEAN AVENUE,BROOKLYN,NY,112300000,11230
195,COZINE AVENUE,BROOKLYN,NY,112070000,11207
470,FOUNTAIN AVENUE,BROOKLYN,NY,112080000,11208
566,PARKSIDE AVENUE,BROOKLYN,NY,112260000,11226
875,PENNSYLVANIA AVENUE,BROOKLYN,NY,112070000,11207
465,OCEAN AVENUE,BROOKLYN,NY,112260000,11226
940,GATES AVENUE,BROOKLYN,NY,112210000,11221
117,VAN BUREN STREET,BROOKLYN,NY,112210000,11221
15,THAMES ST,BROOKLYN,NY,112060000,11206
405,E 16TH STREET,BROOKLYN,NY,112260000,11226
585,EAST 21ST STREET,BROOKLYN,NY,112260000,11226
740,EMPIRE BOULEVARD,BROOKLYN,NY,112130000,11213
115,BRIDGWATER COURT,BROOKLYN,NY,112350000,11235
37,NEW LOTS AVENUE,BROOKLYN,NY,112120000,11212
426,KOSCIUSKO STREET,BROOKLYN,NY,112210000,11221
701,AVENUE C,BROOKLYN,NY,112180000,11218
1604,EASTERN PARKWAY,BROOKLYN,NY,112330000,11233
1781,PARK PLACE,BROOKLYN,NY,112330000,11233
159,RIVERDALE AVENUE,BROOKLYN,NY,112120000,11212
1745,PRESIDENT STREET,BROOKLYN,NY,112130000,11213
655,MYRTLE AVENUE,BROOKLYN,NY,112050000,11205
227,HANCOCK STREET,BROOKLYN,NY,112160000,11216
605,METROPOLITAN AVENUE,BROOKLYN,NY,112110000,11211
491,LINCOLN AVENUE,BROOKLYN,NY,112080000,11208
130,EAST 18TH STREET,BROOKLYN,NY,112260000,11226
2750,ATLANTIC AVENUE,BROOKLYN,NY,112070000,11207
1785,LINDEN BOULEVARD,BROOKLYN,NY,112070000,11207
515,FOUNTAIN AVENUE,BROOKLYN,NY,112080000,11208
1225,BROADWAY,BROOKLYN,NY,112210000,11221
1700,BEDFORD AVENUE,BROOKLYN,NY,112250000,11225
308,TOMPKINS AVENUE,BROOKLYN,NY,112160000,11216
2926,W 25TH ST,BROOKLYN,NY,112240000,11224
192,MARCUS GARVEY BOULEVARD,BROOKLYN,NY,112210000,11221
1326,BERGEN STREET,BROOKLYN,NY,112130000,11213
1549,PROSPECT PLACE,BROOKLYN,NY,112330000,11233
207,ELDERT STREET,BROOKLYN,NY,112070000,11207
580,STANLEY AVENUE,BROOKLYN,NY,112070000,11207
315,PULASKI STREET,BROOKLYN,NY,112060000,11206
355,LEFFERTS AVENUE,BROOKLYN,NY,112250000,11225
1764,PARK PLACE,BROOKLYN,NY,112330000,11233
961,WASHINGTON AVENUE,BROOKLYN,NY,112250000,11225
2182,FULTON STREET,BROOKLYN,NY,112330000,11233
275,KOSCIUSZKO STREET,BROOKLYN,NY,112210000,11221
300,SULLIVAN PLACE,BROOKLYN,NY,112250000,11225
245,WORTMAN AVENUE,BROOKLYN,NY,112070000,11207
2628,LINDEN BLVD,BROOKLYN,NY,112080000,11208
1068,WILLMOHR STREET,BROOKLYN,NY,112120000,11212
272,WYCKOFF STREET,BROOKLYN,NY,112170000,11217
630,STANLEY AVENUE,BROOKLYN,NY,112070000,11207
2785,LINDEN BLVD,BROOKLYN,NY,112080000,11208
2077,EAST 1ST STREET,BROOKLYN,NY,112230000,11223
790,ELDERTS LANE,BROOKLYN,NY,112080000,11208
195,KINGSTON AVENUE,BROOKLYN,NY,112130000,11213
190,WORTMAN AVENUE,BROOKLYN,NY,112070000,11207
353,MONTAUK AVENUE,BROOKLYN,NY,112080000,11208
35,TENNIS COURT,BROOKLYN,NY,112260000,11226
39,DOSCHER STREET,BROOKLYN,NY,112080000,11208
260,ARLINGTON AVENUE,BROOKLYN,NY,112080000,11208
225,WORTMAN AVENUE,BROOKLYN,NY,112070000,11207
369,MILFORD STREET,BROOKLYN,NY,112080000,11208
245,WORTMAN AVENUE,BROOKLYN,NY,112070000,11207
369,MILFORD STREET,BROOKLYN,NY,112080000,11208
245,WORTMAN AVENUE,BROOKLYN,NY,112070000,11207
2358,NATIONAL DRIVE,BROOKLYN,NY,112340000,11234
465,OCEAN AVENUE,BROOKLYN,NY,112260000,11226
245,WORTMAN AVENUE,BROOKLYN,NY,112070000,11207
245,WORTMAN AVENUE,BROOKLYN,NY,112070000,11207
1170,OCEAN AVE,BROOKLYN,NY,112300000,11230
250,WORTMAN AVENUE,BROOKLYN,NY,112070000,11207
270,WORTMAN AVENUE,BROOKLYN,NY,112070000,11207
300,WORTMAN AVENUE,BROOKLYN,NY,112070000,11207
295,COZINE AVENUE,BROOKLYN,NY,112070000,11207
300,WORTMAN AVENUE,BROOKLYN,NY,112070000,11207
2105,ROCKAWAY PARKWAY,BROOKLYN,NY,112360000,11236
2621,COURTELYOU ROAD,BROOKLYN,NY,112260000,11226
315,FOUNTAIN AVENUE,BROOKLYN,NY,112080000,11208
445,HOPKINSON AVENUE,BROOKLYN,NY,112120000,11212
9,COOK STREET,BROOKLYN,NY,112060000,11206
2520,BATCHELDER STREET,BROOKLYN,NY,112350000,11235
285,COZINE AVENUE,BROOKLYN,NY,112070000,11207
165,E.19 ST.AKA 151 E. 19 ST.,BROOKLYN,NY,112260000,11226
245,COZINE AVENUE,BROOKLYN,NY,112070000,11207
1113 -,23 AVENUE O,BROOKLYN,NY,112300000,11230
245,COZINE AVENUE,BROOKLYN,NY,112070000,11207
1716,CATON AVENUE,BROOKLYN,NY,112260000,11226
470,OCEAN AVENUE,BROOKLYN,NY,112260000,11226
730,ROGERS AVENUE,BROOKLYN,NY,112260000,11226
2560,BATCHELDER STREET,BROOKLYN,NY,112350000,11235
2540,BATCHELDER STREET,BROOKLYN,NY,112350000,11235
11,MCKEEVER PLACE,BROOKLYN,NY,112250000,11225
2560,BATCHELDER STREET,BROOKLYN,NY,112350000,11235
712,CROWN STREET,BROOKLYN,NY,112130000,11213
849,FLUSHING AVENUE,BROOKLYN,NY,112060000,11206
23,NEW LOTS AVENUE,BROOKLYN,NY,112120000,11212
7040,COLONIAL ROAD,BROOKLYN,NY,112090000,11209
21,SCHAEFFER STREET,BROOKLYN,NY,112070000,11207
620,GATES AVENUE,BROOKLYN,NY,112210000,11221
670,SHEFFIELD AVENUE,BROOKLYN,NY,112070000,11207
23,NEW LOTS AVENUE,BROOKLYN,NY,112120000,11212
4821,TILDEN AVENUE,BROOKLYN,NY,112030000,11203
23,NEW LOTS AVENUE,BROOKLYN,NY,112120000,11212
171,RIVERDALE AVENUE,BROOKLYN,NY,112120000,11212
295,OCEAN PARKWAY,BROOKLYN,NY,112180000,11218
86,MOTHER GASTON BLVD.,BROOKLYN,NY,112330000,11233
250,BROADWAY,NEW YORK,NY,100070000,10007
927,EAST 76 STREET,BROOKLYN,NY,112360000,11236
4401,AVENUE D,BROOKLYN,NY,112030000,11203
1730,CARROLL STREET,BROOKLYN,NY,112130000,11213
215,COZINE AVENUE,BROOKLYN,NY,112070000,11207
135,ROCKAWAY PARKWAY,BROOKLYN,NY,112120000,11212
215,COZINE AVENUE,BROOKLYN,NY,112070000,11207
195,COZINE AVENUE,BROOKLYN,NY,112070000,11207
227,KINGSTON AVENUE,BROOKLYN,NY,112130000,11213
360,WILLIAMS AVENUE,BROOKLYN,NY,112070000,11207
653,KINGSBOROUGH 6TH WALK,BROOKLYN,NY,112330000,11233
340,WILLIAMS AVENUE,BROOKLYN,NY,112070000,11207
26,BAY 25TH STREET,BROOKLYN,NY,112140000,11214
340,WILLIAMS AVENUE,BROOKLYN,NY,112070000,11207
340,WILLIAMS AVENUE,BROOKLYN,NY,112070000,11207
550,SUTTER AVENUE,BROOKLYN,NY,112070000,11207
428,SHEFFIELD AVENUE,BROOKLYN,NY,112070000,11207
7040,COLONIAL ROAD,BROOKLYN,NY,112090000,11209
2165,PITKIN AVENUE,BROOKLYN,NY,112070000,11207
4201,NEW UTRECHT AVENUE,BROOKLYN,NY,112190000,11219
2189,PITKIN AVENUE,BROOKLYN,NY,112070000,11207
2215,PITKIN AVENUE,BROOKLYN,NY,112070000,11207
2221,PITKIN AVENUE,BROOKLYN,NY,112070000,11207
545,DUMONT AVENUE,BROOKLYN,NY,112070000,11207
375,WILLIAMS AVENUE,BROOKLYN,NY,112070000,11207
4567-,70 MANHATTAN COLLEGE PKWY,BRONX,NY,104710000,10471
55,EAST 190TH STREET,BRONX,NY,104680000,10468
2447,OLINVILLE AVE,BRONX,NY,104670000,10467
563,SAINT LAWRENCE AVENUE,BRONX,NY,104730000,10473
3637,OLINVILLE AVENUE,BRONX,NY,104670000,10467
4763,RICHARDSON AVENUE,BRONX,NY,104700000,10470
920,METCALF AVE,BRONX,NY,104730000,10473
894,RPGERS PLACE,BRONX,NY,104590000,10459
2120_E,TREMONT AVE,BRONX,NY,104620000,10462
2555,BAINBRIDGE AVE,BRONX,NY,104580000,10458
5014,16TH AVENUE,BROOKLYN,NY,112040000,11204
1100,WEST FARMS ROAD,BRONX,NY,104590000,10459
945 E,174TH ST,BRONX,NY,104620000,10462
678,SAGAMORE ST,BRONX,NY,104620000,10462
2035,MARMION AVE,BRONX,NY,104600000,10460
2538,VALENTINE AVE,BRONX,NY,104580000,10458
744,BECK ST,BRONX,NY,104550000,10455
270 E,BURNSIDE AVE,BRONX,NY,104570000,10457
80,BEACON LANE,BRONX,NY,104730000,10473
507,WEST 186TH STREET,NEW YORK,NY,100330000,10033
